,labels
88170,15
68248,13
60400,13
29888,15
17925,13
58507,15
31365,6
46008,15
14041,13
52085,13
16517,15
32791,0
47688,15
30185,0
46694,15
24841,13
22725,15
5534,16
77701,30
68600,13
82131,5
34360,16
33499,15
22150,13
82316,13
83344,13
41882,30
19906,15
41714,16
56893,15
16888,13
19139,15
70492,39
10130,18
6389,30
73545,13
71386,15
55900,15
21807,15
88159,30
41010,16
83686,15
36400,13
75535,30
56678,13
96165,18
48235,6
35113,18
28008,15
81113,15
20071,15
84979,16
66175,16
39075,30
70743,13
40935,15
17756,18
53915,13
22664,15
44419,39
26093,13
53850,13
44254,13
52163,13
98118,5
89634,13
38726,13
86673,10
362,15
96897,15
6173,13
75111,23
14674,15
55454,13
55803,13
29904,18
15326,13
72041,30
79449,15
24391,15
4715,16
96306,13
61626,15
76753,15
7493,13
96076,15
77940,15
91620,13
48532,15
161,15
6006,15
6453,15
4388,39
26435,18
44520,15
81214,18
23462,30
57881,15
25178,39
59871,30
23271,16
32360,13
51915,30
13395,30
25242,30
88137,18
77781,0
30141,18
44845,13
56437,15
83871,15
91821,37
36189,15
38102,15
5159,15
57326,5
4443,15
90271,15
61321,15
18925,15
50794,13
1388,37
33374,10
37351,30
85593,30
99319,15
20535,13
59140,6
79035,15
33415,15
84533,39
42736,18
98098,15
4149,13
64855,39
4008,16
54481,13
47578,13
64108,18
99834,15
15867,12
17820,13
41222,39
25707,16
28155,30
76087,15
84358,30
27551,0
95240,13
20308,37
62665,30
87913,15
63782,15
20115,37
16172,30
27487,39
50915,15
67779,13
87273,15
57392,18
9321,15
41904,15
60042,13
65774,15
24545,13
19482,16
37571,15
62988,15
1419,30
53364,16
48078,16
1528,30
63199,13
68918,39
60954,30
53192,15
49773,15
45763,15
8460,13
34900,0
9190,13
80751,15
98611,15
59195,18
52473,15
55339,13
85984,15
40518,13
61174,16
26978,30
91048,15
84559,15
44451,39
56092,13
70705,30
1534,15
59102,30
34983,30
92631,15
61160,15
19514,15
93840,13
84102,30
23768,18
64019,12
19474,16
32940,15
77623,18
3750,15
80765,18
81739,13
57206,30
12445,13
95422,0
67992,13
36206,39
57771,30
1059,16
55945,13
12107,15
67267,15
68098,18
17829,15
73293,18
40025,15
30133,18
34568,16
34609,15
80707,16
6387,30
6495,18
44100,13
54470,30
77371,15
88018,18
40656,15
66179,13
29679,39
93005,15
84043,37
53605,13
48536,39
19190,18
62859,13
29965,15
59865,13
53774,8
83912,15
50197,13
52348,18
93679,15
6171,15
55334,13
23224,15
80687,30
40608,18
33836,13
63456,15
55182,15
60722,18
58388,15
94427,18
90646,15
217,30
82799,15
84884,15
87050,16
83956,18
88985,39
81463,15
39994,30
30056,13
16944,15
80199,18
97555,12
43813,15
90726,15
75974,39
45588,30
61255,15
10963,39
38021,35
66140,18
94309,15
46419,15
93021,15
3430,15
24022,18
10347,18
29983,0
87024,15
3158,13
37690,16
63529,15
50581,18
13449,15
50432,18
56738,13
63934,13
28651,18
35152,5
80234,15
70296,15
38782,18
34980,15
630,13
91624,15
97534,15
78425,16
85846,30
19892,18
98967,8
42091,18
4050,15
20515,6
6319,15
12911,30
99791,14
79752,15
30569,18
92002,30
33704,13
21245,16
3245,16
80889,13
84061,39
15704,15
60780,15
12219,15
31680,18
24265,13
89934,15
59174,13
49823,15
87205,15
86399,30
66587,15
39932,15
98249,15
2799,16
20068,16
43423,13
62006,15
23805,15
81245,15
40345,13
78700,15
72280,13
14694,37
7590,39
85195,30
67332,13
15906,15
86652,16
42023,10
1661,13
90554,15
90023,15
60506,15
76696,15
17506,15
72884,30
41123,15
20196,39
51229,13
38077,30
32587,15
45060,39
80213,30
98474,15
44479,12
81487,15
94622,13
86609,13
35424,15
81827,18
88464,15
31759,15
98452,13
75005,30
52949,15
21195,15
93016,13
1359,15
35566,30
99678,13
10326,15
12292,15
28521,18
90597,15
46500,15
91453,15
41936,13
43890,15
59255,13
76479,13
39663,18
2970,13
89407,13
40293,13
78297,15
61582,15
7521,15
7267,15
40366,16
87177,18
60236,15
17714,18
82724,15
52402,15
54903,30
97758,13
18845,30
88267,15
31173,15
80451,13
1161,12
47545,18
40068,16
52563,18
65366,13
23113,16
24245,15
11654,13
56740,13
71588,13
65941,13
45462,39
48615,18
37613,13
16597,16
20998,15
87457,15
97655,18
8487,13
5002,15
37374,13
85552,13
51013,15
64670,13
30979,15
15189,13
92764,13
73037,18
57690,15
59096,15
71240,13
32983,15
41396,13
59258,15
45593,13
26736,15
64394,16
20639,18
63,15
51142,21
63575,30
45720,15
67122,16
72822,13
272,10
60341,16
74191,15
45948,15
13138,15
66489,5
22744,16
11243,15
90067,21
82241,29
85633,13
17535,15
2185,15
42563,15
70996,30
34132,30
54828,16
16150,15
38145,16
75646,13
22075,30
67718,15
26520,30
83480,30
34874,15
20990,30
99890,30
63397,30
73741,13
27724,13
91883,8
47373,15
15892,39
65914,13
6512,13
45862,18
303,30
84392,16
92745,30
15549,15
21078,21
30031,15
30288,18
80888,15
34867,18
99302,15
54577,30
19783,21
31497,18
57313,15
18073,38
50823,15
51696,15
67229,33
237,18
70216,12
13856,15
72330,30
7040,15
71193,13
5737,39
48999,15
14021,15
53804,15
28081,29
29545,6
66303,13
11899,15
267,15
44333,30
44183,30
2802,13
25291,13
76008,15
32145,16
13480,18
29257,37
4384,13
10113,18
86418,15
13965,29
89123,15
75924,39
26185,13
13413,15
46515,15
62437,39
6412,39
27190,30
19304,30
15955,13
5840,39
90819,13
5749,15
6771,16
45707,15
52518,18
37380,5
89363,13
60638,15
64140,15
97540,30
69400,13
24241,15
47066,18
7403,13
83445,18
96940,18
58070,13
87992,15
37381,13
31543,16
70689,13
23256,15
1280,13
64842,39
34841,15
42591,13
64169,0
71199,18
75888,13
50447,18
76715,13
79200,13
91968,13
41823,15
90075,13
26349,16
81307,15
15655,18
97725,18
91584,15
924,16
42956,15
40580,0
73094,18
10727,5
18372,13
87358,13
67923,13
35288,13
30369,15
61366,13
36928,30
55441,13
45090,13
63939,13
23590,16
51238,15
56423,13
85123,16
24399,18
53766,13
67236,13
19607,29
36157,13
55553,13
48808,16
44353,18
51064,15
73309,33
79950,15
43230,15
24044,15
38086,15
23400,18
48715,0
73513,15
9387,0
4541,30
90209,15
32216,18
34238,18
35138,15
24627,15
14547,15
41821,30
59422,15
49210,6
59092,15
8565,13
30777,30
7294,30
10189,18
82137,15
91983,30
49539,18
73308,33
40179,30
95969,18
63194,30
80776,15
5396,15
90313,15
81659,15
99034,30
16996,5
56826,16
5406,15
57951,15
38982,13
66134,15
42494,15
80641,15
82998,18
89531,16
36841,30
83169,15
16224,16
70011,29
27903,18
7425,39
41843,18
85601,16
77638,16
52423,0
39152,15
74444,13
2775,16
75292,30
95161,15
32590,21
6283,15
64518,18
88764,13
13554,15
99532,15
14542,15
64208,16
34123,15
23164,30
43988,30
28093,13
79341,13
90354,15
79563,30
41613,16
96169,15
54438,30
33827,15
39147,13
52450,15
61278,15
50496,29
65836,13
74082,30
92337,18
34272,18
51016,18
25504,39
42412,37
33028,13
61624,13
768,30
58972,13
60412,39
82303,15
70061,16
41372,30
89611,15
22563,16
64300,15
43360,15
11182,18
48057,16
61869,13
71295,13
31468,15
91752,15
19628,6
58533,15
83006,18
77871,15
58525,15
2539,18
17638,30
85334,15
71316,13
41562,13
54180,39
84268,5
51449,13
12602,13
49723,15
89834,13
90788,18
77784,21
54590,15
46799,16
9745,13
6922,13
8396,15
52368,13
37364,15
66237,15
4612,16
67192,18
6364,15
72927,15
7009,15
58954,13
46204,15
55282,13
43445,13
62247,15
16767,15
29009,30
33911,18
83723,38
61837,18
22043,30
30958,35
90074,18
60978,13
26791,18
1591,6
40429,39
98844,15
10685,39
7085,13
11582,16
97438,30
15456,16
17592,15
22166,13
98701,30
41877,15
41746,18
11405,30
36133,13
14933,30
47932,13
87978,13
46949,18
43616,16
44233,30
95666,30
11506,15
63828,13
44873,13
77621,13
82776,13
91911,15
43974,15
52129,39
79349,15
52707,13
87452,15
5816,30
69977,18
44375,15
84826,15
63083,13
95204,15
12977,15
14536,30
61404,39
28377,21
80031,15
81052,15
73456,0
66007,33
77864,15
30604,15
21156,30
99476,30
89185,15
42269,39
2621,30
38582,18
36212,30
16786,18
59643,15
8001,15
45773,15
69712,36
51803,13
89733,15
53710,30
42186,18
31988,15
40968,18
49017,18
37640,13
973,15
81371,13
60242,30
85779,15
80133,18
57822,33
33191,15
26038,15
96271,0
26473,39
71098,13
81928,15
85173,13
73980,13
44489,15
61431,15
77644,15
85432,15
62374,30
38371,15
81885,15
9778,16
72622,30
6292,39
55033,30
95112,16
32643,16
83855,15
39618,13
39982,18
12341,15
29174,13
72518,21
63924,30
98310,15
22996,30
50658,30
21129,30
40490,37
40865,15
25614,18
67179,13
6155,16
68847,18
29737,15
49448,16
21037,13
2668,15
99938,15
63228,31
15797,30
47638,18
50835,13
53637,21
64106,13
65013,15
87812,12
45915,30
73778,13
26454,39
53792,39
31636,16
90974,30
46363,15
51683,33
59133,13
79517,30
17377,30
25695,16
71644,30
52678,15
21146,21
39658,30
9107,13
51103,39
81648,15
94428,13
53445,13
22958,18
42460,36
19873,30
85888,15
66979,15
67611,13
20242,15
57795,15
19396,16
35098,30
59652,15
31900,15
12800,10
96591,18
87514,18
99450,13
13289,10
50457,39
31741,18
99409,15
31426,16
49270,13
9610,15
74771,13
57720,30
28575,15
19008,39
262,16
98871,30
24416,18
92525,15
13631,15
62396,18
88179,30
79289,30
76043,13
2732,15
92697,30
34783,15
36931,30
85996,15
37995,13
14375,15
40393,16
74683,13
52778,18
7707,39
71280,13
42903,16
63399,30
29191,16
51362,13
55221,30
30869,6
56788,16
85228,15
41539,30
76119,15
70840,30
88878,18
60611,15
15193,16
31763,35
70163,18
4842,18
65484,18
60892,16
59977,13
27185,18
55116,39
16083,15
16181,13
13949,13
30228,13
76939,15
91464,15
27312,16
14086,21
57076,16
1100,15
92172,16
73874,13
94908,18
5079,30
40199,15
4013,30
52610,16
7443,13
99218,15
99016,15
27279,29
19075,15
50871,13
24456,18
41272,13
23587,15
93817,30
13806,13
1371,15
70591,12
50757,15
99391,15
33411,18
60019,30
89812,15
33849,18
24352,18
3747,18
31411,18
46381,5
26256,13
98541,13
52931,16
63920,15
88550,15
49025,13
79845,16
7013,39
24543,18
28940,30
83150,15
8795,15
52082,13
17497,15
27491,13
82096,30
35971,15
71897,13
1627,15
23162,37
52859,21
37692,15
17473,18
80992,18
51427,13
46112,30
13833,13
83176,15
57685,13
37625,13
52392,39
1397,16
26974,15
62065,13
3526,15
91843,13
73696,18
42612,18
2762,39
22810,37
74182,21
50883,13
22136,13
74919,13
6250,13
20907,13
15976,18
82535,30
4168,16
36933,15
35458,30
70341,13
57426,13
73003,13
66472,13
21367,30
28154,18
41408,15
78196,12
96519,15
59987,18
99106,15
74080,16
87507,30
86208,13
6928,15
41277,13
15523,15
7003,13
89217,13
75384,15
25733,21
18446,18
74684,12
73362,33
52130,39
49961,30
72580,13
14831,30
65469,13
86856,16
68323,16
71642,13
56374,21
7695,30
92504,15
16389,18
92018,18
51220,16
74929,13
11718,29
6843,15
16955,30
11993,30
26951,29
44822,13
6018,16
4095,30
94556,13
37141,30
17224,15
91874,15
48522,18
59012,18
62741,15
28366,30
98924,15
97044,13
93045,16
80640,15
85608,18
13534,15
66469,33
81172,13
83182,13
66476,16
12782,15
39880,39
89648,15
50258,16
93920,15
52211,13
54400,30
48730,13
4992,15
98587,30
47114,16
24568,15
14969,39
81844,16
74997,18
33762,15
61665,30
47682,18
21133,16
13617,13
78145,15
29724,16
79552,13
63333,13
57563,15
34663,13
88264,30
14327,30
72732,30
36787,16
72429,13
3721,18
82459,16
27284,37
492,39
56382,16
82451,30
95458,15
69647,13
95246,18
11114,15
2947,13
35102,25
64355,18
73630,13
37185,13
92275,15
41303,30
92596,13
52785,15
84017,15
60922,18
57568,15
28279,13
99509,39
37631,13
53507,15
84165,15
47945,15
14616,6
56007,18
72909,13
94102,15
235,18
92840,13
6159,15
89534,13
45125,15
90044,30
63722,15
56506,15
46201,30
52933,15
47982,15
31864,18
35103,0
19324,15
7466,18
37365,15
46307,13
88727,13
85030,15
96368,13
62504,15
68324,21
59857,30
22047,18
44074,18
7019,39
74825,18
80934,30
3886,15
10881,18
6276,39
83357,15
69992,13
22873,15
44238,15
50011,18
34510,30
13181,30
47550,8
22358,16
23968,18
52101,18
34057,30
38409,13
94624,15
5384,13
39997,0
39692,15
48539,15
54846,21
79887,13
54005,15
43834,30
35646,15
7743,18
22487,15
75390,15
75573,15
64435,15
60439,30
84695,30
84605,16
73156,18
79896,16
93280,15
15844,18
99700,12
11344,13
32320,13
69098,13
48079,16
81640,15
25487,30
17399,15
59798,15
33745,6
34914,10
4307,18
75133,39
13204,18
24647,0
95511,18
4341,15
70082,13
17107,15
31848,18
86048,15
87296,30
27289,30
36696,16
76385,13
47845,30
53413,13
47291,15
40077,30
15967,15
4466,13
33403,30
68341,18
73626,15
68097,39
44493,15
14325,30
54661,30
96283,15
96768,15
96249,13
93147,15
93812,30
35695,16
61485,15
7826,13
22980,18
18718,15
96491,13
17465,15
44582,15
46012,18
33613,13
12656,18
58446,13
18294,18
89044,15
59444,30
35327,15
74719,15
17005,30
43997,15
92729,30
35733,15
74449,15
13070,18
175,13
35881,15
31908,15
9775,15
56821,30
18569,18
43318,13
68163,15
66647,13
98978,15
26127,30
70044,9
95531,15
24259,18
60259,13
72094,0
83628,16
42096,15
31500,13
88272,13
9222,13
12610,13
59456,0
40043,16
26793,18
73754,18
82622,13
3997,15
27305,30
97232,21
95385,15
14518,15
20619,23
89819,18
71143,18
54886,13
70125,18
10930,37
5062,16
29201,37
72905,13
34222,15
92344,15
45765,13
66838,39
37813,12
47085,18
3894,15
65523,36
27749,16
80401,8
56500,15
98899,13
10469,13
20986,15
50866,13
72373,30
66516,18
66681,15
36249,30
5168,18
75333,30
82158,15
39854,30
91588,18
46780,16
17030,15
76780,8
94661,5
96554,18
93157,18
91603,15
86392,15
63530,39
9793,13
40197,33
37553,15
1600,16
526,15
48470,30
39694,15
85460,30
33595,15
6595,13
95562,30
46916,30
58061,16
55123,10
85564,15
55937,18
3298,15
76381,16
97415,30
33652,15
40684,18
81932,18
95941,18
78070,15
98950,13
97223,15
74916,30
95498,15
71814,13
3363,15
76428,39
95831,18
25313,30
85188,30
46402,15
11020,39
91959,18
4131,21
90885,18
39222,15
22173,15
56862,39
99663,15
10160,13
32749,15
8221,15
86819,15
30332,15
58429,13
55845,15
85818,15
89179,15
88812,15
29168,39
9968,16
45815,15
89557,15
39266,16
99073,15
60796,13
86009,15
283,15
82865,16
59084,18
28909,39
74694,30
2748,15
51298,16
62202,18
91122,30
31756,15
79949,15
23391,15
98777,13
45021,15
36438,15
92437,13
96351,15
49137,30
29763,18
63841,10
36099,16
94720,30
82716,15
32473,18
58794,30
10978,39
90166,13
43112,15
59504,18
27831,15
61001,39
68514,13
29578,13
39059,18
17916,39
89660,16
13954,39
4702,30
49472,15
13866,13
20752,6
13215,30
58366,13
24331,15
24384,18
94603,30
20890,15
14550,18
4965,18
96310,30
61825,15
35939,13
54282,18
78823,15
25628,16
60891,15
89427,15
13902,39
63641,30
30648,30
91409,15
5417,39
81139,15
4452,13
58287,16
43234,18
99681,15
52419,15
33061,13
33892,18
44596,15
98656,13
92563,13
16214,38
59915,16
99129,30
51662,18
76719,15
78815,15
93726,15
50639,15
16494,16
49223,15
30563,15
2712,15
90563,13
27729,30
81867,15
20455,15
54847,15
61775,13
92692,18
41343,18
65324,13
31731,15
15402,30
69211,30
44731,18
61788,13
88145,15
47859,15
55437,21
22040,15
99895,33
55898,15
42967,15
29546,13
49260,13
99256,18
67324,30
15461,15
78502,13
38572,15
17130,15
57046,15
12643,0
16776,15
55120,18
632,30
64059,13
86675,38
83674,15
18044,30
44172,15
17702,18
61246,13
57305,16
62267,33
79108,15
2782,0
41450,15
40987,15
24122,18
84200,13
90255,15
10537,15
32067,15
23682,18
9160,15
24332,18
64448,13
77577,13
72952,13
77836,15
92411,13
6086,37
62955,15
69588,15
21463,30
85020,13
21439,15
77643,16
86540,15
38041,30
46297,16
36427,15
83222,13
32128,39
57358,30
76279,15
41356,15
68032,13
22544,16
77773,12
27673,15
47488,18
13614,15
3395,30
72099,0
82646,18
98285,30
39934,13
25461,0
72829,13
57675,15
58438,15
37078,18
94829,13
576,30
29519,31
12716,18
29500,16
45192,30
3088,15
87440,13
91222,16
20753,15
59293,18
20220,13
59806,15
34999,5
83142,13
23958,15
13511,18
15516,13
71155,13
74083,16
51919,18
88365,13
28231,16
71485,13
34934,15
33785,15
1905,15
6659,10
49244,10
48501,12
94278,39
81894,16
16877,15
2622,30
61684,9
37397,39
94339,13
28828,15
27730,13
1525,15
86682,18
69171,18
93423,15
41735,10
94104,15
51971,16
81225,15
33135,15
59454,18
46197,30
76337,15
1989,15
8539,13
60314,16
48897,16
75329,15
72969,13
81732,18
85701,15
30741,15
58163,15
91855,0
7163,15
60550,13
97771,15
61565,13
95735,16
94025,13
47435,15
33460,16
87554,13
90434,15
53336,13
59253,18
50396,30
74160,8
97866,13
24292,13
48969,18
93307,15
52242,39
83426,15
76623,13
1762,18
84164,15
68545,10
35503,15
7925,13
39592,16
89417,15
19563,15
26022,38
79481,15
54723,15
43222,0
29887,21
4456,15
51257,15
38164,15
41292,18
87114,15
98456,30
