,labels
15758,15
36680,30
76237,15
1503,15
45086,13
72403,16
13815,15
53063,13
4075,30
42656,30
35193,15
53825,13
72768,8
8948,15
25050,30
55773,18
31395,18
45929,15
30206,15
64308,13
23529,13
53775,15
88469,15
77264,15
7148,15
47771,13
57294,18
56024,15
28385,13
35204,15
45113,16
2549,15
52442,18
19982,30
91665,15
46574,15
23577,10
20600,15
62047,13
16227,15
77811,15
32400,18
5800,15
15199,15
18949,15
74864,13
7550,16
82852,21
6239,21
8721,16
99388,15
29338,30
7841,16
99910,15
79439,15
68475,21
43865,30
39051,15
37269,15
49953,10
51926,18
58327,15
58236,13
66277,13
77749,30
91228,15
65357,13
80646,15
51830,18
81724,13
14627,15
21277,18
30494,18
61519,13
3778,18
92491,15
52137,39
55927,13
12474,13
29499,16
81474,15
3299,30
14849,30
38668,13
48806,16
73621,13
8742,33
13107,18
94395,30
32820,0
82835,15
84421,36
99758,18
640,30
27793,15
49201,13
68345,13
51964,16
49111,0
49199,15
30799,37
28262,30
14648,30
77661,15
38109,15
21355,13
72842,15
77441,13
64617,18
71918,12
1294,30
23179,18
2338,18
61780,18
42057,0
51993,15
94487,10
30894,13
80852,13
68246,15
63913,30
16901,16
37366,5
5276,21
82722,15
22786,18
51694,15
64780,13
68374,39
98207,15
88850,13
33898,18
848,30
39242,10
3909,10
1959,39
83831,15
76814,15
19768,15
12000,15
94202,30
10541,15
44849,15
32463,18
72790,13
48916,18
14993,15
23056,10
41673,15
23868,18
63683,15
31578,30
40119,16
93732,15
93058,39
31754,39
30346,15
41099,15
34840,13
87985,15
50451,39
64050,15
75522,15
86694,15
54100,21
78370,15
77425,15
8015,13
27741,15
31442,13
51500,15
2536,18
39464,13
26502,18
77202,13
24404,15
26877,15
81253,15
7526,15
44989,15
85882,15
86818,15
78686,15
94241,15
8935,30
37487,30
88386,15
97199,33
27319,15
94270,18
93772,15
97943,13
57430,30
1979,39
69673,30
86763,15
66293,13
21566,30
68830,13
60727,29
80678,18
93365,0
71423,15
21866,15
10645,13
73773,13
38234,15
98019,16
39459,13
32862,37
95852,15
75904,15
31062,13
50155,16
35912,15
57864,39
75761,15
85089,30
7020,15
76916,13
78618,15
71289,15
51486,18
21744,16
84011,15
40239,15
5796,15
29386,13
69614,13
33891,18
40416,39
31700,16
2859,15
3376,21
72966,13
81243,30
66882,15
95186,13
51352,15
258,30
44164,15
53327,16
29179,13
97252,16
7986,13
3337,30
77703,21
69184,16
41944,15
68895,39
96754,18
66750,13
12046,0
67147,18
72014,15
59124,16
93486,0
92733,13
62640,30
74791,15
17910,13
65999,13
62670,13
29253,15
64466,15
89055,15
9069,13
23940,13
17373,18
99048,15
74234,13
31112,15
50077,15
34687,39
78098,16
10895,13
11780,18
93525,30
24080,13
43819,18
73361,30
15417,16
74819,12
64315,18
33197,15
44941,12
41604,16
84548,15
96326,30
76372,15
84915,13
47610,13
33266,15
38376,13
98267,15
31713,13
26866,5
32645,16
10731,18
81445,15
99308,15
73817,15
14230,15
79161,16
71584,15
16297,13
84024,16
38631,30
2238,18
41705,16
34240,18
4958,15
39029,16
77390,12
77121,13
89954,13
57218,15
81943,16
61603,13
53861,13
25881,15
26707,30
92829,16
78594,13
6036,15
94311,18
97402,15
75141,18
61594,13
69674,13
16787,18
69846,13
37125,39
35998,13
14320,16
42195,37
42885,13
82588,13
55902,15
46210,16
52844,30
6153,16
79991,15
23119,15
6446,18
83166,15
30940,30
20834,30
76207,15
67249,13
25448,15
83566,13
33636,16
35647,15
50591,10
84511,21
48399,15
62915,15
33570,10
42519,29
53148,15
38625,12
28992,16
32267,18
13677,16
46371,15
50283,12
80129,15
73251,15
25916,13
30759,15
88371,30
78440,0
47325,36
27227,18
87351,15
4558,15
72141,18
56843,18
92651,30
65377,15
95945,18
5289,16
26986,13
95459,13
37434,23
70830,12
94610,15
87678,18
69063,18
78160,15
53920,15
64883,18
19737,15
63673,18
66875,30
21743,13
74873,18
82829,15
40729,15
55575,15
1825,18
81080,18
223,30
31732,15
90865,30
70290,13
29649,15
6485,39
21603,13
72782,13
69226,15
77614,18
73262,18
99179,18
21214,15
99712,15
23665,15
54971,21
33112,18
11885,38
40573,15
77018,30
51560,16
55200,13
67899,13
99724,15
24502,18
99845,13
76740,15
73356,13
14635,30
78058,16
56366,15
25100,15
69416,16
67010,15
1028,15
83239,15
58099,15
67292,15
43769,30
82286,15
48603,15
70428,13
91117,15
98042,8
40960,33
94922,13
96939,15
75250,15
58337,15
67749,13
82681,30
88418,13
10211,15
5881,13
31696,13
40070,15
30060,12
5988,30
85968,13
44600,16
93191,15
42880,18
77662,18
14575,10
89758,15
96078,18
31154,15
62601,30
63373,30
18566,8
85080,18
94764,15
25762,18
92020,13
98983,15
22509,15
93163,13
34857,15
85185,15
58867,15
44817,13
72551,13
63545,15
40093,15
57510,30
79740,13
84196,13
86066,13
87525,15
50220,18
91890,13
27083,18
16302,16
66448,15
68997,16
69451,15
62270,15
67071,15
70929,12
78495,15
1677,15
38449,18
75940,13
87323,13
14242,15
66434,10
12980,15
89574,15
16782,15
17154,30
5663,15
12077,13
15018,12
25340,39
56725,15
54125,15
99181,13
37568,15
81152,18
83699,15
26743,15
51364,13
31528,13
67947,13
46293,13
77064,30
12659,15
51722,15
92488,15
5861,39
62223,15
26661,18
40953,33
50494,39
15493,18
32439,21
369,13
6101,15
89460,13
62171,13
40074,15
44680,13
76118,13
84835,15
39285,30
49200,15
74263,13
92477,18
88842,18
62242,13
84760,15
26453,39
83714,15
95744,15
43187,13
17222,15
2955,13
10738,13
5643,16
36375,0
35305,15
40071,15
77839,15
33002,15
41350,15
56928,16
79387,18
76285,18
36447,30
69220,15
32877,37
77155,15
57095,15
18985,30
94916,18
14611,15
63955,10
56448,15
50364,16
13507,16
65493,30
49754,30
89078,15
43632,18
25897,15
49929,39
77179,18
29358,18
29316,30
47511,15
84077,13
14617,16
72479,13
60887,30
6895,16
9393,15
97341,15
78450,37
75806,15
66355,13
92713,13
53741,39
81729,18
68725,15
78555,15
64151,13
75069,13
63094,15
14147,15
50511,38
35518,30
30538,15
92243,15
26819,39
76102,15
32992,15
14333,15
63177,13
29203,18
81511,15
97674,30
75323,16
9971,15
99660,13
82715,15
13810,16
35989,13
96805,15
12776,15
67904,18
44756,18
80620,18
68108,30
98478,0
107,13
6687,15
57163,15
81366,13
49922,10
69166,30
40446,13
4184,10
57676,15
70752,13
49319,15
92989,15
55193,13
53682,13
13481,13
58352,21
17446,30
49791,15
16584,30
27492,13
29360,15
83003,13
95539,15
91305,13
21977,30
13992,39
57451,18
37456,30
89782,15
12992,18
49830,15
61745,15
86348,13
98904,13
59923,15
19787,21
70024,12
18246,30
27849,18
78494,15
64550,15
87568,13
1879,18
77597,13
4905,16
6353,39
57443,16
41019,18
289,18
5026,16
69604,13
78487,7
95331,15
10544,13
28031,18
59425,15
25855,33
8063,13
37737,13
65370,12
74865,13
2301,18
86535,15
93672,13
49899,15
9095,15
1777,18
47312,36
42832,15
71749,12
63285,39
94905,15
44377,15
73749,0
25388,15
86996,13
68639,13
44691,16
52100,15
45366,30
88970,18
39897,15
21680,13
23110,18
13829,15
79837,18
91571,15
16178,15
63962,13
60437,15
103,16
29018,37
65861,13
33918,15
69681,15
49821,13
3842,30
53818,15
29994,0
57167,18
94851,16
77479,30
82220,30
16551,16
14677,30
70119,15
86852,13
15575,16
39583,16
41297,15
61091,13
60325,18
79529,12
93313,16
5959,10
52347,30
20954,15
32851,30
74513,13
2267,13
11227,15
18308,39
83203,15
37277,16
50083,18
86642,18
51212,8
34995,15
62586,39
88402,13
18163,15
8451,30
49795,15
87622,15
85696,15
73645,18
88331,16
75769,15
818,16
25860,13
26625,15
82986,0
7207,21
4634,15
59099,15
74587,18
70598,13
39734,15
56474,15
30903,13
14060,16
13081,15
46093,30
35698,15
32039,30
42710,30
25756,0
95390,15
26327,18
92878,15
53761,13
33155,13
31451,18
89155,15
28498,13
15668,15
92844,15
96955,15
259,16
62646,15
7919,13
32844,13
94676,15
80244,15
2205,13
42685,30
97530,15
87411,15
10522,6
65798,18
99814,16
93424,16
78144,13
14457,18
31993,18
35067,15
58147,15
62547,15
59465,30
25323,16
55358,15
99893,15
2670,18
5748,13
78730,10
13755,15
62161,18
23060,30
88281,18
16282,13
54289,13
9895,18
1764,15
21763,13
31791,30
69293,39
46962,15
94805,0
98893,30
79322,15
70621,15
33,15
44304,16
37795,30
32157,13
66814,30
67117,18
23799,30
89840,13
25938,15
30949,15
89998,18
63774,18
36902,15
87025,30
60502,13
58465,39
31130,30
71434,18
77755,15
46775,15
18071,18
20498,16
51153,10
47264,18
32641,15
55002,27
23476,18
68284,13
890,30
61742,16
79733,13
36374,0
49764,10
67977,13
89070,13
97636,15
43649,13
88693,18
92820,18
80435,15
25249,16
29062,15
7670,15
88974,13
52290,39
36909,16
70531,18
16778,15
7034,16
85987,30
90682,16
73802,0
92670,15
50631,0
4513,15
14382,16
81335,15
28121,16
27812,0
55146,39
15452,30
11609,39
17199,13
40869,15
14462,15
71226,13
89436,13
1005,13
39046,15
15272,16
37639,13
29083,15
31716,15
5260,21
50530,38
14600,15
8072,13
5171,15
85727,18
21577,13
70277,15
43029,13
22246,15
95485,13
74712,13
95616,15
77448,39
2684,18
4070,13
86311,15
87202,15
85307,0
30561,15
1226,30
2884,15
70589,16
16824,15
36708,18
55802,13
50362,16
99021,18
52079,15
5944,13
84206,15
62352,13
39079,18
52031,39
95160,13
81203,15
75397,15
61193,13
56041,15
31457,15
71977,18
74988,30
87888,15
1268,12
41999,15
26,30
53523,13
69913,13
14291,15
56951,15
80844,15
29777,18
59854,15
99452,13
66026,39
52273,18
33271,18
39127,13
82773,30
61287,16
29351,15
95311,18
48547,16
45535,30
49277,18
41841,18
6748,6
34631,15
77516,16
89664,15
65672,18
18780,15
31639,30
81341,30
50399,18
59274,16
60311,19
17298,16
78079,30
47613,13
88109,13
11451,13
56305,13
27889,16
90890,13
17554,15
98074,13
52218,39
93144,16
85201,15
7349,18
60564,13
3402,13
51605,18
38146,30
65681,13
6734,18
25738,13
50377,15
85086,15
44991,18
45340,15
64463,15
14388,16
82631,15
81197,33
83366,15
28362,18
3982,16
31798,18
71872,13
51106,6
96946,13
59236,18
9923,13
83575,15
56465,15
59469,13
21796,15
66700,10
53079,13
70138,13
97709,39
21306,30
83111,18
12575,16
96392,13
52819,15
34392,13
33013,15
90806,13
88189,15
16230,18
80019,15
92587,15
31767,16
3945,15
76923,39
52220,39
68766,15
71737,29
84329,18
2959,39
44531,13
89202,18
3966,15
53488,18
5926,15
95550,15
40916,18
37072,12
82255,16
80288,13
88354,18
24521,18
14,18
87621,15
25809,15
43863,15
16657,30
78583,15
9644,18
97983,13
93360,13
5238,16
41106,18
59610,15
50951,13
35836,30
61074,6
65927,13
87324,15
42986,15
66147,13
47583,13
49337,15
44720,13
1487,18
67998,5
34598,15
96776,15
16086,15
39087,39
23358,18
11957,15
83978,15
42750,16
95748,8
73134,18
78199,13
85940,30
60729,13
7929,15
75254,30
88875,13
10911,15
59487,30
65656,18
98172,16
74505,30
89280,15
96241,13
77033,15
35260,30
66823,15
28270,30
41632,39
81701,13
55659,18
80835,18
7366,39
35705,18
55343,15
82371,13
6032,15
29941,30
26663,39
4945,18
65294,13
72650,13
27004,39
45530,15
91655,39
43794,30
95517,15
1141,13
70369,13
82666,13
87773,15
77699,0
23227,2
58247,18
12022,15
95008,15
16422,30
1475,15
62650,15
64484,15
23898,13
31712,15
68687,13
81191,16
96662,15
87867,13
46819,27
47378,15
69361,13
96462,13
19730,0
93358,15
70969,13
3451,13
18648,39
23779,15
50215,15
57647,15
72773,18
86391,15
63346,15
26365,18
56120,15
55491,17
33737,36
49815,15
72856,13
66069,15
3384,16
90637,30
13694,13
75486,15
65913,13
35506,15
61739,13
64642,13
39473,37
61681,13
657,30
1848,15
35347,15
82952,15
66189,15
26783,21
11799,15
57265,18
28897,13
87402,15
20914,15
27040,16
53725,16
85963,15
33937,13
79842,15
52909,15
40986,13
46228,16
25540,15
31889,3
62626,15
76994,30
5605,15
7612,15
93971,15
11234,16
47727,15
21636,13
80535,15
6318,16
37260,18
41898,15
65792,13
79327,15
61140,13
24222,15
46527,15
44366,15
70516,16
98816,39
60666,39
25535,18
67968,15
95259,33
34660,16
45288,6
9209,30
2494,12
2807,30
80021,15
4757,30
17192,13
33818,15
37083,13
83650,15
77029,15
98293,16
56071,8
91977,18
61087,15
3381,30
50619,15
73799,13
63906,39
49583,13
97620,15
7029,15
72004,33
72825,13
71569,0
96788,33
42789,15
13148,16
7453,13
67389,37
99200,13
90769,13
14399,15
37062,18
7380,15
49052,13
35464,15
89497,15
84144,15
16285,13
22468,13
75832,15
63422,13
54423,13
54521,15
98788,13
82725,15
79870,29
10536,15
37558,13
57945,15
82991,15
92256,15
74970,15
81921,30
84132,15
29165,13
3115,13
99246,15
87536,18
33016,16
19103,15
61139,18
19170,18
10681,39
72246,30
3663,13
82983,13
19331,15
6001,15
5346,15
22858,21
1431,37
91589,15
16396,5
80567,30
56883,13
60521,15
15200,15
16982,15
29552,15
47873,18
69995,29
38266,39
30473,15
37433,23
18192,15
47997,16
30631,16
5695,16
92709,16
91561,30
4888,15
13042,15
78660,8
15929,15
56497,15
17928,15
13713,15
62337,18
3870,37
26644,18
15082,15
56766,13
58248,15
68223,13
89617,15
69737,13
22814,17
99609,15
7962,30
51692,15
76111,15
35769,15
49231,30
59784,15
14801,15
42073,15
28773,16
22716,30
17247,37
6962,33
76177,15
55851,18
2683,15
77377,18
5246,15
1476,18
65901,15
35523,15
25979,13
20694,30
80296,13
26604,18
27922,37
50682,15
45678,13
54710,13
26107,13
12833,15
24469,15
40016,18
36979,18
27157,30
30309,16
75060,13
25964,13
62199,15
26788,13
65788,15
77081,18
58957,13
50629,0
76498,13
29556,15
3316,39
15602,16
61905,12
63054,13
69048,13
43753,18
59409,38
53934,13
36277,16
9693,13
96262,18
29474,13
95176,15
12051,15
5413,39
70902,15
21099,21
99977,30
61249,18
22648,15
40622,18
31532,6
99486,30
11900,15
87136,13
11030,13
98167,13
8703,15
80174,15
27039,30
93201,30
99418,16
90866,30
56499,15
83681,15
593,15
39518,15
21559,18
20351,13
72663,39
84100,15
47454,15
48335,37
34636,15
95718,13
93336,18
73858,13
67180,15
59780,15
52663,39
69505,18
44659,30
91927,15
93056,15
12851,12
69740,13
81752,15
76778,13
87582,15
77455,15
78894,15
66227,18
69702,13
72640,18
38971,15
5841,39
20061,15
80915,30
10966,18
23926,15
14297,15
3530,13
11394,39
52822,30
94167,18
78629,15
28068,13
66160,13
99124,15
81895,15
74646,13
87038,15
96418,15
45617,15
45385,15
51746,0
92462,16
46428,30
79608,18
19006,13
68652,13
80785,13
47912,15
88102,15
86005,16
59582,16
23257,15
74272,13
50864,13
64002,15
51815,15
79627,16
6942,30
28404,18
16710,16
64528,18
10835,15
53457,18
4214,38
10354,15
80586,15
64891,13
60688,18
72635,30
89447,15
26179,15
72333,13
48853,15
95022,15
49841,39
86741,18
1555,13
71335,13
36818,15
86638,15
23891,10
89096,37
8536,30
65515,15
40235,33
31363,37
106,18
49360,15
94326,15
12512,18
82406,16
75402,15
12230,39
78332,16
33657,18
21715,28
69578,13
18191,30
35483,16
36426,15
90813,18
76544,15
26907,29
6677,16
34870,15
69297,13
20428,39
72392,18
2468,13
8450,15
36214,15
25630,15
60690,13
52126,39
86318,15
78505,15
55818,15
11509,16
89431,15
97919,15
59123,0
92163,15
92555,13
18012,15
87834,13
95229,15
22835,15
96472,33
25706,15
60737,15
916,39
52860,15
72582,30
94781,18
89198,15
81481,18
25704,13
24673,30
11596,2
37726,13
52136,13
18170,15
69640,13
46246,15
222,15
60364,16
20409,16
68428,15
81411,30
3760,15
72470,13
82243,18
58936,13
77606,30
27248,15
81236,18
27620,30
10782,21
78161,39
32711,39
52109,13
72537,13
40195,6
76198,30
94477,30
88942,13
94867,15
71743,12
53430,13
71999,13
28159,21
14433,18
28372,18
61247,13
99408,13
32394,37
56764,15
4590,33
21760,18
23536,15
45470,15
89887,16
24528,13
32970,13
91331,12
63140,18
4108,18
86747,13
37684,30
8355,16
65358,15
13773,15
73751,13
42890,18
42274,16
34542,13
80433,13
10231,13
83800,15
42202,39
67272,13
33817,30
52332,15
56192,16
35844,30
34268,15
17520,15
50584,39
20928,18
6223,39
25472,10
99959,15
51706,15
4970,15
20522,16
40534,15
12438,18
81040,15
70509,13
1711,15
35532,15
29825,30
67080,30
72819,13
32199,16
60776,15
79365,18
29750,15
54743,18
52984,15
98850,15
6607,39
85527,15
81390,16
92574,13
40039,15
22185,15
59948,16
88009,5
5453,15
51179,39
50307,13
24487,13
44177,16
5635,13
95716,15
26112,6
81256,13
92239,15
47793,15
79514,15
10124,16
88515,15
97288,15
4593,15
89108,18
85135,15
39446,13
54949,16
63248,35
40897,15
57026,16
79814,15
42809,18
49620,15
84683,13
83862,15
71133,15
47036,15
7510,15
29651,18
372,15
20173,15
22242,13
45321,16
42047,15
66679,13
88387,15
43421,30
67442,13
18736,18
5709,15
84197,13
94091,15
54536,30
38322,13
46467,10
97684,21
47829,18
82507,15
69767,18
85735,5
61430,15
51169,15
69093,13
53117,15
78885,13
37407,39
84997,16
76940,30
97329,15
98927,15
38382,29
41674,15
70333,15
44556,39
84763,30
59614,15
34547,37
23871,16
45702,13
5304,18
72394,13
82269,13
10282,15
83096,15
36737,16
42787,18
